CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2732,711,Germany,Male,85,2,35986.14371042963,1,1,0,130739.71453991259,0
2733,389,Spain,Female,54,4,64309.00218957955,2,1,0,67133.94394333096,1
2734,797,France,Male,73,3,210257.39302545853,3,0,1,89527.0990291085,0
2735,653,Spain,Male,82,5,165814.6286739075,3,1,1,96870.58032728494,0
2736,570,Spain,Male,82,8,112100.15635368528,2,0,1,113053.8162227276,0
2737,691,France,Male,64,4,45650.35795846634,2,1,1,106588.94292188932,0
2738,731,Spain,Female,37,0,1922.7589943279777,2,1,1,45879.29065387499,0
2739,771,Germany,Female,36,4,77971.85079715452,3,1,0,129594.99066934873,0
2740,607,France,Male,46,4,13711.739231667187,2,0,1,130393.71111962429,0
2741,807,France,Female,77,8,120571.03327186378,2,1,0,72565.70456520021,0
2742,354,Spain,Male,35,7,205450.36318955212,4,0,0,37018.91089720806,1
2743,336,Germany,Male,52,4,71349.66534557432,4,1,0,99113.67701362546,1
2744,354,Germany,Female,60,4,211938.5403887624,4,1,1,66443.79063181137,1
2745,823,Germany,Female,28,1,176141.09902164736,3,1,0,116380.78173287895,1
2746,762,Spain,Male,66,8,31315.58233871634,2,0,0,61035.423664180686,0
2747,777,Spain,Male,55,10,161140.4728173958,1,1,1,54189.90585775859,0
2748,510,Germany,Male,81,3,37919.9518263858,3,1,0,132802.3483048901,0
2749,525,Spain,Male,86,6,163697.73006872967,4,0,0,100056.66962249555,1
2750,306,Germany,Female,25,9,35678.62118202652,4,1,0,31178.91363535897,1
2751,839,Spain,Female,51,5,98127.84150389151,3,0,0,109617.1701423392,0
2752,511,France,Male,65,4,141648.56755954842,3,1,1,117855.36168216968,0
2753,488,France,Male,73,10,12593.542855985435,2,1,1,50576.469746329894,0
2754,374,Spain,Female,82,10,38327.08621363185,3,0,0,145795.32519164312,1
2755,413,Spain,Male,48,4,80102.20626306161,1,1,1,68471.57205246435,0
2756,450,Germany,Female,21,6,115580.02144296534,1,0,0,142274.60046586202,0
2757,735,France,Male,67,1,214621.8234803586,3,1,0,58170.200044564466,1
2758,383,Germany,Female,86,8,46818.27208849554,1,0,1,99195.47755371284,0
2759,511,Spain,Male,47,1,86867.7376256314,2,0,1,87284.08253274014,0
2760,760,Germany,Male,76,8,118944.05907004516,3,0,0,148980.61071183058,0
2761,476,Germany,Male,84,10,73944.63899734219,1,1,0,73086.22921427728,0
2762,611,Spain,Female,62,3,156436.9446802177,4,1,0,43307.786252231905,1
2763,458,France,Female,21,9,64150.60869399253,2,0,0,128317.15220302112,0
2764,485,Germany,Male,43,10,193087.60527831083,3,0,0,25465.741042292702,1
2765,770,Spain,Male,44,9,126288.52371279584,3,1,1,135044.28374946048,0
2766,608,Germany,Male,63,5,21576.22086527755,3,1,0,34376.63414439869,0
2767,545,Spain,Male,81,0,156749.72380798942,4,1,1,94361.61693610337,0
2768,683,Spain,Female,68,4,142310.87594968933,1,1,1,112743.99130381401,0
2769,341,Spain,Female,67,5,84649.33855166817,3,0,0,63722.03427728325,1
2770,584,France,Female,23,8,2789.2695972553392,1,0,1,129816.38718794716,0
2771,599,France,Male,76,8,50175.38554359313,2,1,1,97181.64602143646,0
2772,735,Spain,Male,32,8,101427.38222058814,4,0,0,71370.26574838474,0
2773,668,France,Female,47,2,49978.508448324355,4,0,1,62297.258915977705,0
2774,785,Germany,Male,59,3,144372.78023491945,2,0,1,34561.07072623526,0
2775,735,France,Female,54,7,178081.2234815642,2,1,0,103247.26292491275,1
2776,727,France,Female,59,7,214004.4141877089,3,1,0,67325.58302330649,1
2777,480,Germany,Female,52,1,161745.6546709372,2,1,1,61672.871310069546,0
2778,639,Germany,Female,23,7,172252.30531370317,4,0,0,143493.2377101545,1
2779,790,Germany,Male,85,6,152110.4663076311,1,1,1,55463.68657314655,0
2780,794,Spain,Female,35,8,246371.5144031759,1,1,1,133953.4643905937,0
2781,462,Germany,Male,46,4,65250.14226997705,1,0,1,146736.48287333787,0
2782,755,Germany,Female,76,1,66564.6701281896,1,1,0,126956.19334749362,0
2783,391,Germany,Female,64,4,31583.410355464915,1,0,0,22537.218224120687,1
2784,404,Spain,Female,34,1,121421.08146738309,1,0,0,132921.11870508784,0
2785,738,France,Female,39,4,24040.425907730478,4,1,0,47743.993838353665,0
2786,797,Spain,Male,85,8,67536.64922452593,2,1,1,65926.09136060657,0
2787,627,France,Male,86,6,120670.23219284789,4,1,0,148905.81507203652,0
2788,840,Germany,Male,54,6,239398.90398250433,3,0,0,72647.12172792922,1
2789,808,Spain,Male,66,0,240953.24846004185,1,0,0,105128.5357877266,1
2790,550,Spain,Female,30,8,185935.05853413895,2,1,1,60393.49432705788,0
2791,490,France,Male,51,5,97312.54039392123,2,1,1,68025.72692688296,0
2792,346,Spain,Male,70,6,216290.31834413653,1,1,1,97691.29269931543,1
2793,550,Spain,Female,68,1,218863.95047691007,2,0,0,143277.1469477058,1
2794,363,France,Male,20,0,227549.34519913807,1,0,1,56719.223423708296,1
2795,619,Spain,Male,59,10,160006.26205380325,3,0,1,52157.58091560868,0
2796,823,Spain,Male,49,3,50448.19890197011,1,0,0,23415.692840791566,0
2797,591,Germany,Male,68,8,22770.19319267043,3,0,1,46274.14443055695,0
2798,328,Germany,Female,63,8,228693.8760100325,2,0,1,54113.63213304939,1
2799,736,Germany,Female,38,10,13886.527030400746,4,1,1,28173.848407185877,0
2800,346,Germany,Male,61,2,73972.51485949871,2,1,1,93269.14123133424,0
2801,716,Germany,Female,28,0,121740.44175943427,4,1,0,36479.36687475887,0
2802,750,Spain,Male,85,1,5494.173218368953,1,0,0,86439.93186895823,0
2803,373,Spain,Male,18,8,226728.06466956096,2,0,1,44567.571480120714,1
2804,352,Germany,Male,80,8,71780.24871805875,2,1,0,141644.31520975404,1
2805,532,France,Female,41,0,7126.199730143806,3,0,1,59922.68302116892,0
2806,499,Germany,Female,30,8,248397.49930662962,1,0,0,32080.701726111907,1
2807,848,Spain,Female,28,0,77848.29520437882,4,0,1,128700.0623008821,0
2808,396,France,Female,68,9,219191.2268713432,1,1,1,72264.72903474327,1
2809,348,Germany,Female,34,3,113368.61348022023,3,1,0,126615.71901354664,1
2810,821,France,Female,41,4,165781.47526374974,3,1,1,60623.64580778625,0
2811,339,Germany,Male,36,7,60272.537384338684,3,0,0,85004.91085059245,1
2812,452,Spain,Female,54,4,125718.8317442555,1,1,0,77896.44927821614,0
2813,405,Germany,Male,25,4,64412.79810625675,3,0,1,92527.82558202391,0
2814,510,France,Male,45,3,237770.9703162759,1,1,0,72214.65409568339,1
2815,501,Spain,Female,22,8,15236.353104061573,3,1,0,84584.27958141145,0
2816,732,Germany,Male,34,7,68668.48187621185,2,1,1,108312.57728702077,0
2817,446,Germany,Male,53,8,223277.21913746968,4,0,1,73908.76117830983,0
2818,798,Germany,Male,36,6,120008.98937682094,1,0,0,108972.6170346615,0
2819,581,Germany,Female,81,6,150021.0279760425,4,0,1,112859.24949837427,0
2820,609,Spain,Female,28,4,162923.34287391065,1,0,0,117360.47953371472,1
2821,350,Spain,Male,71,9,17731.877943390846,1,0,1,81221.78868527806,0
2822,794,Germany,Female,62,0,4434.685227146268,2,0,1,20492.71045699798,0
2823,708,Spain,Male,64,5,234460.26292782664,2,1,1,117956.43944638279,0
2824,572,France,Female,29,9,67875.71132422019,1,0,1,138181.06533002725,0
2825,757,Spain,Male,38,5,95078.27760888221,3,1,0,104840.32380909276,0
2826,419,France,Male,28,9,170523.2926808874,1,1,1,88191.11313465564,0
2827,345,France,Female,22,3,59075.96926818032,1,1,1,92746.87235108593,0
2828,542,Spain,Female,73,1,183267.84254187957,2,1,1,103305.52863433465,0
2829,610,Germany,Female,37,0,114560.54554081749,2,1,0,149808.20384341828,0
2830,630,Spain,Female,58,2,214152.45132184777,4,0,1,28067.27191947621,0
2831,310,France,Female,63,10,69635.1589413706,4,0,0,22753.77664299678,1
2832,723,France,Male,29,8,50955.62011582463,3,1,1,145341.8373811333,0
2833,347,Spain,Male,87,0,207922.08846871802,4,0,0,77261.70291907738,1
2834,676,France,Male,34,4,81581.51624820841,4,0,0,99605.98013153952,0
2835,307,Spain,Female,36,9,102967.16150012625,4,0,0,117947.32282651393,1
2836,825,Spain,Female,43,5,198426.95817199827,3,1,0,116472.5099216731,1
2837,669,Germany,Male,65,8,158894.13434364373,1,0,0,104135.24510751387,1
2838,739,France,Male,69,0,110431.47260806727,1,1,0,81345.89994180594,0
2839,783,Spain,Male,87,4,62472.6272261395,3,1,1,94890.1726184446,0
2840,572,France,Male,72,0,191050.24221294106,1,1,1,114853.9821210784,0
2841,430,Spain,Female,50,1,45107.75862251426,4,0,0,130605.88713664349,0
2842,820,Spain,Male,79,1,232069.90014660702,4,1,1,36549.52611652161,0
2843,413,Germany,Female,40,10,37579.01728074931,4,0,0,56134.618600641064,0
2844,831,Spain,Male,32,4,201233.42298682404,4,0,0,71687.31868386638,1
2845,798,Germany,Female,44,9,106062.21668203344,1,1,1,106514.77414708934,0
2846,638,France,Female,81,3,46501.55823337801,3,1,0,71437.28390943544,0
2847,320,Germany,Female,68,5,100594.73455919279,3,1,1,51055.05616856452,0
2848,332,Germany,Female,70,4,55387.9540499834,3,1,1,24308.587371175458,0
2849,432,France,Male,68,1,33998.41270896184,2,0,1,129526.03235903881,0
2850,325,Germany,Male,64,8,59788.84973263962,3,1,0,74461.3891797458,1
2851,663,Germany,Male,21,9,216849.61813456315,2,0,0,62799.76985903357,1
2852,391,Spain,Female,24,7,26485.59686995605,3,1,1,89007.40874650617,0
2853,844,Germany,Male,52,8,243134.8969419727,4,1,0,35979.57227007988,1
2854,537,Spain,Male,65,10,1249.6134219192045,3,0,1,71656.58655263034,0
2855,317,Germany,Male,89,5,164559.53859781078,2,0,1,117732.14593994411,1
2856,573,France,Female,62,4,214127.9962095215,4,0,0,115695.2683894023,1
2857,588,France,Female,89,4,233489.41203169108,2,0,0,120346.52722897271,1
2858,326,Germany,Female,36,1,35996.39836418864,1,1,1,80764.22197328976,0
2859,733,Spain,Male,80,10,174552.124113085,1,1,1,67958.78415088117,0
2860,407,Germany,Male,55,3,26837.304038911825,1,1,0,128087.26481221982,0
2861,623,Spain,Male,84,1,88152.87346860839,4,0,1,42527.83492541222,0
2862,830,Germany,Female,76,1,182981.58937674842,4,1,0,114267.91141890414,1
2863,403,France,Male,86,7,86493.30654076673,2,0,1,135433.14815454872,0
2864,631,France,Female,30,3,78343.68207026695,4,0,1,57199.79617823477,0
2865,661,Spain,Female,64,3,29013.65470060205,3,1,1,45713.40488819252,0
2866,588,Germany,Female,78,6,16609.523582022,2,0,1,86628.19861148701,0
2867,743,Spain,Female,48,3,28819.497820439272,3,0,1,48130.7886490017,0
2868,336,France,Male,39,8,218868.6937363061,4,0,1,133199.90736637719,1
2869,647,Spain,Male,60,8,2799.6313452313125,3,0,1,51774.197130977496,0
2870,342,Germany,Female,84,2,173216.46738382225,4,0,0,60815.56979028974,1
2871,425,Spain,Male,71,5,192156.05747207446,4,0,1,135494.54040685785,0
2872,308,Germany,Female,27,6,141972.07603185723,3,1,0,46730.81059600788,1
2873,825,Germany,Male,59,2,182693.84029578714,1,0,1,135021.92336266633,0
2874,430,France,Male,81,3,163067.41725627508,4,1,1,47274.38472158913,0
2875,624,Germany,Female,38,0,113889.62227367316,2,0,1,138534.73598772276,0
2876,483,Germany,Female,83,10,95677.60696906676,2,1,1,61293.4474024992,0
2877,581,Germany,Female,58,8,235332.99710129338,1,1,0,52010.49689086153,1
2878,352,Spain,Female,41,6,242984.498142617,3,1,0,82034.67023181778,1
2879,832,France,Male,52,9,162817.85090625743,1,0,1,67999.05543198789,0
2880,676,Spain,Female,73,6,49324.70997461794,3,1,0,46227.4593149717,0
2881,594,Spain,Male,47,8,111974.79060944688,1,1,0,63985.99375161513,0
2882,507,France,Female,74,5,124134.37252065177,4,1,0,112719.81461884118,0
2883,776,Spain,Male,64,7,189492.5131151654,2,1,1,128147.08295177878,0
2884,368,Spain,Female,52,4,166944.28283057982,1,1,1,126699.03810074247,1
2885,736,Germany,Male,36,7,128703.60735697378,2,0,0,118386.24229206395,0
2886,600,Spain,Male,25,9,170091.13944678925,3,0,1,20706.569823074886,0
2887,326,France,Male,43,0,6014.211683443487,1,0,1,75458.51312586971,0
2888,405,Spain,Female,88,2,194158.83047109094,1,1,1,41966.38309207231,0
2889,310,Germany,Female,47,3,52908.05850173608,1,1,0,29551.857364884803,1
2890,515,Spain,Female,24,10,164102.28489028726,1,0,0,115664.66627042861,1
2891,620,France,Female,84,8,28493.31303425229,2,1,0,123152.38315532007,0
2892,759,Germany,Male,82,7,28615.208981175365,4,1,1,125900.16408721753,0
2893,825,Spain,Male,53,7,8914.4109591755,2,1,1,135740.4033972046,0
2894,459,France,Male,42,1,227558.20253837795,4,1,1,96706.26482235988,0
2895,763,France,Female,54,6,151139.689422953,1,1,1,149756.87397467828,0
2896,821,Spain,Male,18,2,90490.48405728707,4,1,1,82883.94324053935,0
2897,572,Spain,Male,32,5,196944.4352548272,2,0,1,134854.86985449717,0
2898,540,Germany,Female,54,3,156520.55015616637,1,1,1,34682.299437387584,0
2899,466,Spain,Female,30,5,155020.1294782351,2,1,1,39360.05507740566,0
2900,626,Germany,Male,25,3,121760.6985907517,2,0,0,96745.42779464136,0
2901,828,Spain,Female,22,2,1981.6946670521695,2,0,0,36137.520349825936,0
2902,572,France,Female,77,1,64615.62660623496,4,0,1,29789.08296243751,0
2903,675,France,Female,18,3,27269.17365002074,1,0,1,45488.40218681673,0
2904,674,France,Female,53,9,165602.46308819402,1,0,1,122379.7924288303,0
2905,633,France,Male,52,1,62155.20544674943,2,0,1,140569.54069508336,0
2906,302,Germany,Male,83,6,112541.66601280174,3,0,1,63350.75191726945,0
2907,542,France,Male,80,0,88357.57457247074,2,1,0,146718.25926229949,0
2908,350,Germany,Male,40,10,35799.68448134099,4,0,0,125241.56062288486,1
2909,649,Germany,Male,26,0,239592.5582206798,4,0,0,49394.00316184278,1
2910,473,Germany,Female,51,4,233354.82790680398,1,0,1,96194.94986830813,0
2911,415,Spain,Male,63,6,21152.04650916014,3,0,1,147633.14389817487,0
2912,660,Germany,Male,21,0,206841.3383819991,4,1,1,130342.15566712405,0
2913,654,Spain,Female,47,3,122093.4206790933,1,1,1,67236.68076265411,0
2914,375,Germany,Female,89,4,193433.97114521282,3,1,1,59821.98157108456,1
2915,380,Spain,Female,20,1,37789.28272844173,3,1,0,126503.03927237506,1
2916,528,Spain,Male,31,6,33068.53444438593,1,0,1,91391.4755751042,0
2917,371,France,Female,77,3,222689.37522380103,4,1,0,41247.526993005835,1
2918,702,Germany,Female,62,7,224454.8729602652,2,0,1,62618.23258989549,0
2919,517,Spain,Female,51,0,116478.0406884022,4,1,0,106035.68705858784,0
2920,751,France,Male,62,9,217539.4494037245,4,1,0,39910.65493810948,1
2921,666,Germany,Female,78,0,166864.73787590757,4,0,1,110833.10696287757,0
2922,611,France,Female,33,0,46252.435652748005,1,0,0,112290.73899078667,0
2923,597,Spain,Male,83,3,82238.56617053717,1,1,1,55197.02614497406,0
2924,323,France,Female,57,0,34015.162627167476,2,1,0,71743.97433813196,1
2925,409,France,Male,34,4,193487.16723273328,4,1,0,141608.58639426462,1
2926,351,Germany,Male,51,5,246312.68117393742,4,1,1,117392.85241594526,1
2927,589,Spain,Female,33,6,136594.5816415029,2,1,0,122415.3852236089,0
2928,743,Germany,Male,77,7,163966.10352872318,3,0,0,87114.4746704076,1
2929,766,Germany,Female,83,7,186523.14203340918,3,1,0,47708.19101060984,1
2930,558,France,Female,83,1,56064.7756076226,2,1,0,96863.26864019014,0
2931,623,Spain,Female,30,3,84000.31190835855,4,1,1,120373.5577195003,0
2932,637,Germany,Female,73,6,103080.30283105868,1,0,1,20504.824350937157,0
2933,721,Spain,Male,48,8,148647.07803636804,4,1,0,34790.912924516255,0
2934,558,Germany,Female,51,8,212623.1445371939,2,0,1,81658.2350485502,0
2935,364,France,Female,56,10,63550.88614747653,2,0,1,76835.49916762451,0
2936,462,Germany,Female,84,2,117722.20018194724,2,0,1,147696.79595334816,0
2937,463,Germany,Male,25,6,187883.4778011779,1,1,1,31979.877077638994,0
2938,338,Germany,Male,72,3,21846.249876156075,4,0,1,62079.22713134165,0
2939,619,Spain,Female,44,8,128223.36458154462,1,1,0,125964.35558100381,0
2940,659,France,Male,70,6,36094.92584143126,3,1,1,99615.58717272733,0
2941,568,Spain,Male,56,5,134787.22418183734,4,1,0,93009.87736030783,0
2942,623,Germany,Female,82,8,191955.6903288592,2,1,0,116356.13501589744,1
2943,625,France,Female,34,6,59236.85276123494,4,0,0,25197.79137224563,0
2944,556,Spain,Female,47,10,212369.6113711762,2,0,1,143173.92078773904,0
2945,499,Germany,Female,70,7,83701.0275204375,1,1,1,44864.31341897562,0
2946,737,France,Female,30,10,47696.21588944253,4,1,0,30638.878484345696,0
2947,403,France,Male,38,4,116330.84876771302,2,0,0,64063.96508441446,0
2948,671,Germany,Female,36,3,219018.77052630132,1,0,0,111306.3102423765,1
2949,463,France,Female,70,0,17233.26529352573,4,1,0,50092.82271559158,0
2950,412,France,Female,36,7,81892.86655416133,4,1,0,26481.96082689593,0
2951,848,Spain,Female,74,5,163290.7922422783,3,0,1,27463.67004511812,0
2952,405,France,Female,42,3,89395.21717389637,4,1,1,53355.01261314722,0
2953,663,Spain,Male,48,2,17705.998683153895,3,0,0,37585.601221827645,0
2954,320,Spain,Female,72,4,82999.74219511844,4,1,1,68416.30436261202,0
2955,428,Spain,Male,40,3,205239.84653413258,3,1,0,42499.50092642954,1
2956,782,Spain,Female,49,10,242009.3806262565,1,1,0,64760.86389893254,1
2957,498,France,Female,79,10,9944.7993494296,4,1,1,77783.32700523462,0
2958,820,France,Female,27,6,142320.9544087673,1,1,1,116530.09707258332,0
2959,719,Spain,Male,89,5,26325.85825671202,4,1,1,49561.93849338092,0
2960,525,France,Female,71,2,170099.13228900149,4,1,0,81758.29060961324,1
2961,508,Spain,Female,69,9,1973.0565020127378,4,1,1,125996.17502646019,0
2962,544,Spain,Female,37,10,3685.406426843313,4,0,1,148229.03464116325,0
2963,587,Spain,Female,49,0,194219.9566076435,4,1,0,92449.80211254934,1
2964,365,Germany,Female,31,6,18608.83067432445,4,0,1,76201.64774688709,0
2965,452,France,Female,67,4,76295.41857176606,2,0,0,102099.30679323239,0
2966,790,France,Female,45,0,239510.10602595776,4,1,0,83218.43587210882,1
2967,734,Spain,Male,70,0,246311.7793618678,3,1,0,41418.363530645525,1
2968,517,France,Female,41,5,40350.7154715167,4,0,1,79728.13366962752,0
2969,728,Spain,Female,39,3,140225.48035896255,1,1,0,147283.0397695949,0
2970,801,France,Female,47,7,139787.20712257497,3,0,0,103255.7240222006,0
2971,520,Spain,Male,80,1,113095.17263315333,3,0,0,56846.193657699405,0
2972,734,Spain,Male,21,3,231175.03956599892,3,0,1,143128.9808275334,0
2973,579,Germany,Female,76,7,188508.47728104008,2,0,1,70515.61490126299,0
2974,391,Spain,Male,25,7,191131.73392048597,4,0,0,70715.77893620715,1
2975,823,Germany,Female,29,4,67392.35794233577,1,1,0,100157.93396416884,0
2976,438,France,Female,48,2,108579.94305040968,1,0,1,93966.5831313911,0
2977,322,France,Male,51,3,121855.92461886327,1,0,0,57756.75429100277,1
2978,716,Germany,Female,66,2,74728.01030110412,2,1,0,80720.44220605459,0
2979,647,France,Male,74,10,23704.443790514506,2,0,1,63226.69332936044,0
2980,536,Germany,Male,43,1,31589.80624305399,2,1,1,115911.45858969548,0
2981,482,France,Male,35,3,45167.78204523045,4,1,0,35925.372637411696,0
2982,807,Germany,Female,55,8,50913.33359123709,2,0,0,117532.64689385537,0
2983,497,Germany,Female,67,5,60565.45230263602,1,1,0,40951.71329068922,0
2984,422,Spain,Female,25,3,63865.0072408736,2,0,0,59777.65888315746,0
2985,845,France,Female,58,0,113929.08637188398,1,1,0,63333.13235827772,0
2986,680,Spain,Female,23,6,127393.2977065103,3,1,0,148753.58280985197,0
2987,814,Germany,Female,86,1,77219.80203158899,1,1,1,96676.85801574729,0
2988,305,Spain,Female,61,5,226824.10498018205,3,0,0,121082.04500189335,1
2989,603,Germany,Male,81,9,138284.93083473865,4,1,0,92199.13789783232,0
2990,491,France,Female,46,0,196869.23200835168,2,0,1,147810.53597110027,0
2991,675,France,Female,45,6,231059.45810521083,4,0,1,43059.575662003626,0
2992,824,France,Female,28,3,40783.7786439513,4,0,0,98633.63681307099,0
2993,335,Germany,Male,82,10,106968.62092890863,4,1,0,123659.66874155434,1
2994,369,Spain,Male,36,2,108302.6004286522,3,1,1,101712.29855275966,0
2995,588,France,Male,26,9,88618.06260958854,2,1,0,136601.7039760672,0
2996,404,Germany,Female,44,6,2226.466637909985,4,1,1,98092.03758033586,0
2997,612,Spain,Male,51,2,203993.02694452376,4,1,0,127437.0113669592,1
2998,354,Germany,Male,61,7,27889.8303884757,1,1,1,42853.62616809399,0
2999,406,Germany,Female,85,10,248870.14948043972,1,1,1,54068.30626554253,0
3000,606,France,Female,32,3,193239.6229777954,2,1,1,77728.91506064718,0
3001,335,Germany,Female,68,2,145002.50440162863,1,1,0,130710.30253851198,1
3002,432,Germany,Male,30,6,38651.604435399364,3,1,1,75452.7209689233,0
3003,324,Spain,Female,66,6,128848.24284831175,3,0,0,101569.6619054436,1
